"2018-07-31 10:15:01.196236",35.4375
"2018-07-31 10:45:01.800659",35.6875
"2018-07-31 11:00:02.002677",35.6875
"2018-07-31 11:15:01.436413",35.625
"2018-07-31 11:30:01.630313",35.8125
"2018-07-31 11:45:01.824155",35.75
"2018-07-31 12:00:02.026021",35.9375
"2018-07-31 12:15:01.507940",36.0
"2018-07-31 12:30:01.717804",36.1875
"2018-07-31 12:45:01.919447",36.0
"2018-07-31 13:00:01.129347",36.0625
"2018-07-31 13:15:01.587153",36.25
"2018-07-31 13:30:01.820972",36.25
"2018-07-31 13:45:02.014877",36.3125
"2018-07-31 14:00:01.216654",36.25
"2018-07-31 14:15:01.674642",36.3125
"2018-07-31 14:30:01.876806",36.5
"2018-07-31 15:00:01.481330",36.5
"2018-07-31 15:15:01.971063",36.5
"2018-07-31 15:30:01.180995",36.5625
"2018-07-31 15:45:01.422604",36.625
"2018-07-31 16:00:01.616763",36.6875
"2018-07-31 16:15:02.058701",36.875
"2018-07-31 16:30:01.284434",36.8125
"2018-07-31 16:45:01.478495",36.8125
"2018-07-31 17:00:01.688112",37.0
"2018-07-31 17:15:01.178063",36.875
"2018-07-31 17:30:01.380182",37.1875
"2018-07-31 17:45:01.582178",37.125
"2018-07-31 18:00:01.776350",37.25
"2018-07-31 18:15:01.298451",37.25
"2018-07-31 18:30:01.508288",37.25
"2018-07-31 18:45:01.710247",37.25
"2018-07-31 19:15:01.627233",37.3125
"2018-07-31 19:30:01.821108",37.3125
"2018-07-31 19:45:02.031164",37.25
"2018-07-31 20:00:01.225205",37.25
"2018-07-31 20:15:01.706995",37.25
"2018-07-31 20:30:01.909039",37.25
"2018-07-31 20:45:01.102871",37.25
"2018-07-31 21:00:01.288631",37.25
"2018-07-31 21:15:01.802691",37.25
"2018-07-31 21:30:01.996725",37.25
"2018-07-31 21:45:01.214806",37.25
"2018-07-31 22:00:01.408689",37.25
"2018-07-31 22:15:01.898705",37.1875
"2018-07-31 22:30:01.108574",37.25
"2018-07-31 22:45:01.310475",37.25
"2018-07-31 23:00:01.504399",37.25
"2018-07-31 23:30:01.389368",36.9375
"2018-07-31 23:45:01.583313",37.0625
"2018-08-01 00:00:01.784940",36.875
"2018-08-01 00:15:01.290841",36.9375
"2018-08-01 00:30:01.500938",36.875
"2018-08-01 00:45:01.702797",36.875
"2018-08-01 01:00:01.888420",36.875
"2018-08-01 01:15:01.370203",36.875
"2018-08-01 01:30:01.588138",36.875
"2018-08-01 01:45:01.790059",36.8125
"2018-08-01 02:00:01.983708",36.875
"2018-08-01 02:15:02.001678",36.75
"2018-08-01 02:30:01.203658",36.8125
"2018-08-01 02:45:01.397665",36.75
"2018-08-01 03:00:01.583499",36.5
"2018-08-01 03:15:01.681630",36.6875
"2018-08-01 03:45:01.326284",36.5
"2018-08-01 04:00:01.544234",36.75
"2018-08-01 04:15:02.058239",36.5
"2018-08-01 04:30:01.260082",36.5
"2018-08-01 04:45:01.462050",36.5
"2018-08-01 05:00:01.287818",36.5
"2018-08-01 05:15:01.777927",36.5
